Date,Home/Neutral,Visitor/Neutral,Diifference
"Fri, Mar 22, 2019",Toronto Raptors,Oklahoma City Thunder,-7.0
"Fri, Mar 22, 2019",Houston Rockets,San Antonio Spurs,6.0
"Fri, Mar 22, 2019",Milwaukee Bucks,Miami Heat,29.0
"Fri, Mar 22, 2019",Los Angeles Lakers,Brooklyn Nets,-5.0
"Sat, Mar 23, 2019",Charlotte Hornets,Boston Celtics,7.0
"Sat, Mar 23, 2019",Washington Wizards,Miami Heat,-5.0
"Sat, Mar 23, 2019",Atlanta Hawks,Philadelphia 76ers,2.0
"Sat, Mar 23, 2019",Chicago Bulls,Utah Jazz,-31.0
"Sat, Mar 23, 2019",Memphis Grizzlies,Minnesota Timberwolves,-13.0
"Sat, Mar 23, 2019",Golden State Warriors,Dallas Mavericks,-35.0
"Sat, Mar 23, 2019",Portland Trail Blazers,Detroit Pistons,5.0
"Sat, Mar 23, 2019",Sacramento Kings,Phoenix Suns,9.0
"Sun, Mar 24, 2019",New York Knicks,Los Angeles Clippers,-11.0
"Sun, Mar 24, 2019",Milwaukee Bucks,Cleveland Cavaliers,22.0
"Sun, Mar 24, 2019",Indiana Pacers,Denver Nuggets,36.0
"Sun, Mar 24, 2019",Toronto Raptors,Charlotte Hornets,-1.0
"Sun, Mar 24, 2019",New Orleans Pelicans,Houston Rockets,-23.0
"Sun, Mar 24, 2019",Boston Celtics,San Antonio Spurs,-19.0
"Sun, Mar 24, 2019",Golden State Warriors,Detroit Pistons,7.0
"Sun, Mar 24, 2019",Los Angeles Lakers,Sacramento Kings,5.0
"Mon, Mar 25, 2019",Orlando Magic,Philadelphia 76ers,21.0
"Mon, Mar 25, 2019",Memphis Grizzlies,Oklahoma City Thunder,12.0
"Mon, Mar 25, 2019",Utah Jazz,Phoenix Suns,33.0
"Mon, Mar 25, 2019",Portland Trail Blazers,Brooklyn Nets,4.0
"Tue, Mar 26, 2019",Charlotte Hornets,San Antonio Spurs,9.0
"Tue, Mar 26, 2019",Cleveland Cavaliers,Boston Celtics,-10.0
"Tue, Mar 26, 2019",Miami Heat,Orlando Magic,-5.0
"Tue, Mar 26, 2019",Toronto Raptors,Chicago Bulls,9.0
"Tue, Mar 26, 2019",Milwaukee Bucks,Houston Rockets,14.0
"Tue, Mar 26, 2019",Minnesota Timberwolves,Los Angeles Clippers,-11.0
"Tue, Mar 26, 2019",New Orleans Pelicans,Atlanta Hawks,-10.0
"Tue, Mar 26, 2019",Dallas Mavericks,Sacramento Kings,-4.0
"Tue, Mar 26, 2019",Denver Nuggets,Detroit Pistons,3.0
"Tue, Mar 26, 2019",Los Angeles Lakers,Washington Wizards,18.0
"Wed, Mar 27, 2019",Chicago Bulls,Portland Trail Blazers,-20.0
"Wed, Mar 27, 2019",Memphis Grizzlies,Golden State Warriors,-15.0
"Wed, Mar 27, 2019",Oklahoma City Thunder,Indiana Pacers,8.0
"Wed, Mar 27, 2019",Phoenix Suns,Washington Wizards,-3.0
"Wed, Mar 27, 2019",Utah Jazz,Los Angeles Lakers,15.0
"Thu, Mar 28, 2019",Detroit Pistons,Orlando Magic,17.0
"Thu, Mar 28, 2019",Philadelphia 76ers,Brooklyn Nets,13.0
"Thu, Mar 28, 2019",Miami Heat,Dallas Mavericks,6.0
"Thu, Mar 28, 2019",New York Knicks,Toronto Raptors,-25.0
"Thu, Mar 28, 2019",Houston Rockets,Denver Nuggets,27.0
"Thu, Mar 28, 2019",Milwaukee Bucks,Los Angeles Clippers,10.0
"Thu, Mar 28, 2019",New Orleans Pelicans,Sacramento Kings,3.0
"Thu, Mar 28, 2019",San Antonio Spurs,Cleveland Cavaliers,6.0
"Fri, Mar 29, 2019",Boston Celtics,Indiana Pacers,2.0
"Fri, Mar 29, 2019",Atlanta Hawks,Portland Trail Blazers,-20.0
"Fri, Mar 29, 2019",Minnesota Timberwolves,Golden State Warriors,1.0
"Fri, Mar 29, 2019",Oklahoma City Thunder,Denver Nuggets,-10.0
"Fri, Mar 29, 2019",Utah Jazz,Washington Wizards,4.0
"Fri, Mar 29, 2019",Los Angeles Lakers,Charlotte Hornets,14.0
"Sat, Mar 30, 2019",Los Angeles Clippers,Cleveland Cavaliers,24.0
"Sat, Mar 30, 2019",Brooklyn Nets,Boston Celtics,14.0
"Sat, Mar 30, 2019",Houston Rockets,Sacramento Kings,11.0
"Sat, Mar 30, 2019",Detroit Pistons,Portland Trail Blazers,9.0
"Sat, Mar 30, 2019",Indiana Pacers,Orlando Magic,-5.0
"Sat, Mar 30, 2019",New York Knicks,Miami Heat,-8.0
"Sat, Mar 30, 2019",Chicago Bulls,Toronto Raptors,-23.0
"Sat, Mar 30, 2019",Minnesota Timberwolves,Philadelphia 76ers,-9.0
"Sat, Mar 30, 2019",Phoenix Suns,Memphis Grizzlies,-5.0
"Sun, Mar 31, 2019",Atlanta Hawks,Milwaukee Bucks,1.0
"Sun, Mar 31, 2019",Oklahoma City Thunder,Dallas Mavericks,-3.0
"Sun, Mar 31, 2019",New Orleans Pelicans,Los Angeles Lakers,-28.0
"Sun, Mar 31, 2019",San Antonio Spurs,Sacramento Kings,-7.0
"Sun, Mar 31, 2019",Denver Nuggets,Washington Wizards,-5.0
"Sun, Mar 31, 2019",Golden State Warriors,Charlotte Hornets,47.0
"Sun, Mar 31, 2019",Los Angeles Clippers,Memphis Grizzlies,17.0
"Mon, Apr 1, 2019",Indiana Pacers,Detroit Pistons,9.0
"Mon, Apr 1, 2019",Boston Celtics,Miami Heat,5.0
"Mon, Apr 1, 2019",Brooklyn Nets,Milwaukee Bucks,-10.0
"Mon, Apr 1, 2019",New York Knicks,Chicago Bulls,8.0
"Mon, Apr 1, 2019",Toronto Raptors,Orlando Magic,12.0
"Mon, Apr 1, 2019",Minnesota Timberwolves,Portland Trail Blazers,-10.0
"Mon, Apr 1, 2019",Dallas Mavericks,Philadelphia 76ers,20.0
"Mon, Apr 1, 2019",Utah Jazz,Charlotte Hornets,9.0
"Mon, Apr 1, 2019",Phoenix Suns,Cleveland Cavaliers,9.0
"Tue, Apr 2, 2019",Oklahoma City Thunder,Los Angeles Lakers,16.0
"Tue, Apr 2, 2019",San Antonio Spurs,Atlanta Hawks,6.0
"Tue, Apr 2, 2019",Sacramento Kings,Houston Rockets,-25.0
"Tue, Apr 2, 2019",Golden State Warriors,Denver Nuggets,14.0
"Wed, Apr 3, 2019",Detroit Pistons,Indiana Pacers,-19.0
"Wed, Apr 3, 2019",Orlando Magic,New York Knicks,14.0
"Wed, Apr 3, 2019",Washington Wizards,Chicago Bulls,-1.0
"Wed, Apr 3, 2019",Atlanta Hawks,Philadelphia 76ers,8.0
"Wed, Apr 3, 2019",Brooklyn Nets,Toronto Raptors,-10.0
"Wed, Apr 3, 2019",Miami Heat,Boston Celtics,-10.0
"Wed, Apr 3, 2019",New Orleans Pelicans,Charlotte Hornets,-6.0
"Wed, Apr 3, 2019",Dallas Mavericks,Minnesota Timberwolves,-2.0
"Wed, Apr 3, 2019",Denver Nuggets,San Antonio Spurs,28.0
"Wed, Apr 3, 2019",Phoenix Suns,Utah Jazz,-21.0
"Wed, Apr 3, 2019",Portland Trail Blazers,Memphis Grizzlies,27.0
"Wed, Apr 3, 2019",Los Angeles Clippers,Houston Rockets,-32.0
"Thu, Apr 4, 2019",Philadelphia 76ers,Milwaukee Bucks,-6.0
"Thu, Apr 4, 2019",Sacramento Kings,Cleveland Cavaliers,13.0
"Thu, Apr 4, 2019",Los Angeles Lakers,Golden State Warriors,-18.0
"Fri, Apr 5, 2019",Charlotte Hornets,Toronto Raptors,2.0
"Fri, Apr 5, 2019",Orlando Magic,Atlanta Hawks,36.0
"Fri, Apr 5, 2019",Washington Wizards,San Antonio Spurs,-17.0
"Fri, Apr 5, 2019",Houston Rockets,New York Knicks,24.0
"Fri, Apr 5, 2019",Indiana Pacers,Boston Celtics,-20.0
"Fri, Apr 5, 2019",Minnesota Timberwolves,Miami Heat,2.0
"Fri, Apr 5, 2019",Oklahoma City Thunder,Detroit Pistons,13.0
"Fri, Apr 5, 2019",Dallas Mavericks,Memphis Grizzlies,-10.0
"Fri, Apr 5, 2019",Utah Jazz,Sacramento Kings,21.0
"Fri, Apr 5, 2019",Phoenix Suns,New Orleans Pelicans,7.0
"Fri, Apr 5, 2019",Denver Nuggets,Portland Trail Blazers,9.0
"Fri, Apr 5, 2019",Golden State Warriors,Cleveland Cavaliers,6.0
"Fri, Apr 5, 2019",Los Angeles Clippers,Los Angeles Lakers,-5.0
"Sat, Apr 6, 2019",Milwaukee Bucks,Brooklyn Nets,-5.0
"Sat, Apr 6, 2019",Chicago Bulls,Philadelphia 76ers,-20.0
"Sun, Apr 7, 2019",Toronto Raptors,Miami Heat,8.0
"Sun, Apr 7, 2019",Cleveland Cavaliers,San Antonio Spurs,-22.0
"Sun, Apr 7, 2019",Minnesota Timberwolves,Oklahoma City Thunder,-6.0
"Sun, Apr 7, 2019",Detroit Pistons,Charlotte Hornets,-13.0
"Sun, Apr 7, 2019",Indiana Pacers,Brooklyn Nets,-12.0
"Sun, Apr 7, 2019",Memphis Grizzlies,Dallas Mavericks,-2.0
"Sun, Apr 7, 2019",Houston Rockets,Phoenix Suns,36.0
"Sun, Apr 7, 2019",Milwaukee Bucks,Atlanta Hawks,8.0
"Sun, Apr 7, 2019",Boston Celtics,Orlando Magic,-8.0
"Sun, Apr 7, 2019",New York Knicks,Washington Wizards,3.0
"Sun, Apr 7, 2019",Golden State Warriors,Los Angeles Clippers,27.0
"Sun, Apr 7, 2019",Portland Trail Blazers,Denver Nuggets,7.0
"Sun, Apr 7, 2019",Sacramento Kings,New Orleans Pelicans,-4.0
"Sun, Apr 7, 2019",Los Angeles Lakers,Utah Jazz,4.0
"Tue, Apr 9, 2019",Cleveland Cavaliers,Charlotte Hornets,-27.0
"Tue, Apr 9, 2019",Detroit Pistons,Memphis Grizzlies,7.0
"Tue, Apr 9, 2019",Washington Wizards,Boston Celtics,-6.0
"Tue, Apr 9, 2019",Miami Heat,Philadelphia 76ers,23.0
"Tue, Apr 9, 2019",Chicago Bulls,New York Knicks,-10.0
"Tue, Apr 9, 2019",Minnesota Timberwolves,Toronto Raptors,-20.0
"Tue, Apr 9, 2019",New Orleans Pelicans,Golden State Warriors,-9.0
"Tue, Apr 9, 2019",Dallas Mavericks,Phoenix Suns,11.0
"Tue, Apr 9, 2019",Utah Jazz,Denver Nuggets,10.0
"Tue, Apr 9, 2019",Oklahoma City Thunder,Houston Rockets,1.0
"Tue, Apr 9, 2019",Los Angeles Lakers,Portland Trail Blazers,-3.0
"Wed, Apr 10, 2019",Atlanta Hawks,Indiana Pacers,-1.0
"Wed, Apr 10, 2019",Brooklyn Nets,Miami Heat,19.0
"Wed, Apr 10, 2019",Charlotte Hornets,Orlando Magic,-8.0
"Wed, Apr 10, 2019",Memphis Grizzlies,Golden State Warriors,15.0
"Wed, Apr 10, 2019",Milwaukee Bucks,Oklahoma City Thunder,-11.0
"Wed, Apr 10, 2019",New York Knicks,Detroit Pistons,-26.0
"Wed, Apr 10, 2019",Philadelphia 76ers,Chicago Bulls,16.0
"Wed, Apr 10, 2019",San Antonio Spurs,Dallas Mavericks,11.0
"Wed, Apr 10, 2019",Denver Nuggets,Minnesota Timberwolves,4.0
"Wed, Apr 10, 2019",Los Angeles Clippers,Utah Jazz,6.0
"Wed, Apr 10, 2019",Portland Trail Blazers,Sacramento Kings,5.0
Playoffs,,,
"Sat, Apr 13, 2019",Philadelphia 76ers,Brooklyn Nets,-9.0
"Sat, Apr 13, 2019",Toronto Raptors,Orlando Magic,-3.0
"Sat, Apr 13, 2019",Golden State Warriors,Los Angeles Clippers,17.0
"Sat, Apr 13, 2019",Denver Nuggets,San Antonio Spurs,-5.0
"Sun, Apr 14, 2019",Boston Celtics,Indiana Pacers,10.0
"Sun, Apr 14, 2019",Portland Trail Blazers,Oklahoma City Thunder,5.0
"Sun, Apr 14, 2019",Milwaukee Bucks,Detroit Pistons,35.0
"Sun, Apr 14, 2019",Houston Rockets,Utah Jazz,32.0
"Mon, Apr 15, 2019",Philadelphia 76ers,Brooklyn Nets,22.0
"Mon, Apr 15, 2019",Golden State Warriors,Los Angeles Clippers,-4.0
"Tue, Apr 16, 2019",Toronto Raptors,Orlando Magic,29.0
"Tue, Apr 16, 2019",Denver Nuggets,San Antonio Spurs,9.0
"Tue, Apr 16, 2019",Portland Trail Blazers,Oklahoma City Thunder,20.0
"Wed, Apr 17, 2019",Boston Celtics,Indiana Pacers,8.0
"Wed, Apr 17, 2019",Milwaukee Bucks,Detroit Pistons,21.0
"Wed, Apr 17, 2019",Houston Rockets,Utah Jazz,20.0
"Thu, Apr 18, 2019",Brooklyn Nets,Philadelphia 76ers,-16.0
"Thu, Apr 18, 2019",San Antonio Spurs,Denver Nuggets,10.0
"Thu, Apr 18, 2019",Los Angeles Clippers,Golden State Warriors,-27.0
"Fri, Apr 19, 2019",Orlando Magic,Toronto Raptors,-5.0
"Fri, Apr 19, 2019",Indiana Pacers,Boston Celtics,-8.0
"Fri, Apr 19, 2019",Oklahoma City Thunder,Portland Trail Blazers,12.0
"Sat, Apr 20, 2019",Brooklyn Nets,Philadelphia 76ers,-4.0
"Sat, Apr 20, 2019",San Antonio Spurs,Denver Nuggets,-14.0
"Sat, Apr 20, 2019",Detroit Pistons,Milwaukee Bucks,-16.0
"Sat, Apr 20, 2019",Utah Jazz,Houston Rockets,-3.0
"Sun, Apr 21, 2019",Indiana Pacers,Boston Celtics,-4.0
"Sun, Apr 21, 2019",Los Angeles Clippers,Golden State Warriors,-8.0
"Sun, Apr 21, 2019",Orlando Magic,Toronto Raptors,-22.0
"Sun, Apr 21, 2019",Oklahoma City Thunder,Portland Trail Blazers,-13.0
"Mon, Apr 22, 2019",Detroit Pistons,Milwaukee Bucks,-23.0
"Mon, Apr 22, 2019",Utah Jazz,Houston Rockets,16.0
"Tue, Apr 23, 2019",Toronto Raptors,Orlando Magic,19.0
"Tue, Apr 23, 2019",Philadelphia 76ers,Brooklyn Nets,22.0
"Tue, Apr 23, 2019",Denver Nuggets,San Antonio Spurs,18.0
"Tue, Apr 23, 2019",Portland Trail Blazers,Oklahoma City Thunder,3.0
"Wed, Apr 24, 2019",Houston Rockets,Utah Jazz,7.0
"Wed, Apr 24, 2019",Golden State Warriors,Los Angeles Clippers,-8.0
"Thu, Apr 25, 2019",San Antonio Spurs,Denver Nuggets,17.0
"Fri, Apr 26, 2019",Los Angeles Clippers,Golden State Warriors,-19.0
"Sat, Apr 27, 2019",Toronto Raptors,Philadelphia 76ers,13.0
"Sat, Apr 27, 2019",Denver Nuggets,San Antonio Spurs,4.0
"Sun, Apr 28, 2019",Milwaukee Bucks,Boston Celtics,-22.0
"Sun, Apr 28, 2019",Golden State Warriors,Houston Rockets,4.0
"Mon, Apr 29, 2019",Toronto Raptors,Philadelphia 76ers,-5.0
"Mon, Apr 29, 2019",Denver Nuggets,Portland Trail Blazers,8.0
"Tue, Apr 30, 2019",Milwaukee Bucks,Boston Celtics,21.0
"Tue, Apr 30, 2019",Golden State Warriors,Houston Rockets,6.0
"Wed, May 1, 2019",Denver Nuggets,Portland Trail Blazers,-7.0
"Thu, May 2, 2019",Philadelphia 76ers,Toronto Raptors,21.0
"Fri, May 3, 2019",Boston Celtics,Milwaukee Bucks,-7.0
"Fri, May 3, 2019",Portland Trail Blazers,Denver Nuggets,3.0
"Sat, May 4, 2019",Houston Rockets,Golden State Warriors,5.0
"Sun, May 5, 2019",Philadelphia 76ers,Toronto Raptors,-5.0
"Sun, May 5, 2019",Portland Trail Blazers,Denver Nuggets,-4.0
"Mon, May 6, 2019",Boston Celtics,Milwaukee Bucks,-12.0
"Mon, May 6, 2019",Houston Rockets,Golden State Warriors,4.0
"Tue, May 7, 2019",Toronto Raptors,Philadelphia 76ers,36.0
"Tue, May 7, 2019",Denver Nuggets,Portland Trail Blazers,26.0
"Wed, May 8, 2019",Milwaukee Bucks,Boston Celtics,25.0
"Wed, May 8, 2019",Golden State Warriors,Houston Rockets,5.0
"Thu, May 9, 2019",Philadelphia 76ers,Toronto Raptors,11.0
"Thu, May 9, 2019",Portland Trail Blazers,Denver Nuggets,11.0
"Fri, May 10, 2019",Houston Rockets,Golden State Warriors,-5.0
"Sun, May 12, 2019",Denver Nuggets,Portland Trail Blazers,-4.0
"Sun, May 12, 2019",Toronto Raptors,Philadelphia 76ers,2.0
"Tue, May 14, 2019",Golden State Warriors,Portland Trail Blazers,22.0
"Wed, May 15, 2019",Milwaukee Bucks,Toronto Raptors,8.0
"Thu, May 16, 2019",Golden State Warriors,Portland Trail Blazers,3.0
"Fri, May 17, 2019",Milwaukee Bucks,Toronto Raptors,22.0
"Sat, May 18, 2019",Portland Trail Blazers,Golden State Warriors,-11.0
"Sun, May 19, 2019",Toronto Raptors,Milwaukee Bucks,6.0
"Mon, May 20, 2019",Portland Trail Blazers,Golden State Warriors,-2.0
"Tue, May 21, 2019",Toronto Raptors,Milwaukee Bucks,18.0
"Thu, May 23, 2019",Milwaukee Bucks,Toronto Raptors,-6.0
"Sat, May 25, 2019",Toronto Raptors,Milwaukee Bucks,6.0
"Thu, May 30, 2019",Toronto Raptors,Golden State Warriors,9.0
"Sun, Jun 2, 2019",Toronto Raptors,Golden State Warriors,-5.0
"Wed, Jun 5, 2019",Golden State Warriors,Toronto Raptors,-14.0
"Fri, Jun 7, 2019",Golden State Warriors,Toronto Raptors,-13.0
"Mon, Jun 10, 2019",Toronto Raptors,Golden State Warriors,-1.0
"Thu, Jun 13, 2019",Golden State Warriors,Toronto Raptors,-4.0
