Date,Home/Neutral,Visitor/Neutral,Diifference
"Sat, Mar 26, 2016",New Orleans Pelicans,Toronto Raptors,-24.0
"Sat, Mar 26, 2016",Orlando Magic,Chicago Bulls,22.0
"Sat, Mar 26, 2016",Detroit Pistons,Atlanta Hawks,-17.0
"Sat, Mar 26, 2016",New York Knicks,Cleveland Cavaliers,-14.0
"Sat, Mar 26, 2016",Minnesota Timberwolves,Utah Jazz,-9.0
"Sat, Mar 26, 2016",Oklahoma City Thunder,San Antonio Spurs,19.0
"Sat, Mar 26, 2016",Milwaukee Bucks,Charlotte Hornets,-24.0
"Sat, Mar 26, 2016",Phoenix Suns,Boston Celtics,-3.0
"Sat, Mar 26, 2016",Portland Trail Blazers,Philadelphia 76ers,3.0
"Sun, Mar 27, 2016",Los Angeles Clippers,Denver Nuggets,15.0
"Sun, Mar 27, 2016",Indiana Pacers,Houston Rockets,3.0
"Sun, Mar 27, 2016",Sacramento Kings,Dallas Mavericks,22.0
"Sun, Mar 27, 2016",Golden State Warriors,Philadelphia 76ers,12.0
"Sun, Mar 27, 2016",Los Angeles Lakers,Washington Wizards,-13.0
"Mon, Mar 28, 2016",Miami Heat,Brooklyn Nets,11.0
"Mon, Mar 28, 2016",Toronto Raptors,Oklahoma City Thunder,-19.0
"Mon, Mar 28, 2016",Chicago Bulls,Atlanta Hawks,-2.0
"Mon, Mar 28, 2016",Memphis Grizzlies,San Antonio Spurs,-14.0
"Mon, Mar 28, 2016",Minnesota Timberwolves,Phoenix Suns,5.0
"Mon, Mar 28, 2016",New Orleans Pelicans,New York Knicks,8.0
"Mon, Mar 28, 2016",Denver Nuggets,Dallas Mavericks,-9.0
"Mon, Mar 28, 2016",Utah Jazz,Los Angeles Lakers,48.0
"Mon, Mar 28, 2016",Portland Trail Blazers,Sacramento Kings,12.0
"Mon, Mar 28, 2016",Los Angeles Clippers,Boston Celtics,24.0
"Tue, Mar 29, 2016",Indiana Pacers,Chicago Bulls,-2.0
"Tue, Mar 29, 2016",Orlando Magic,Brooklyn Nets,34.0
"Tue, Mar 29, 2016",Philadelphia 76ers,Charlotte Hornets,-15.0
"Tue, Mar 29, 2016",Detroit Pistons,Oklahoma City Thunder,6.0
"Tue, Mar 29, 2016",Cleveland Cavaliers,Houston Rockets,-6.0
"Tue, Mar 29, 2016",Golden State Warriors,Washington Wizards,8.0
"Wed, Mar 30, 2016",Toronto Raptors,Atlanta Hawks,8.0
"Wed, Mar 30, 2016",Memphis Grizzlies,Denver Nuggets,-4.0
"Wed, Mar 30, 2016",Milwaukee Bucks,Phoenix Suns,11.0
"Wed, Mar 30, 2016",Minnesota Timberwolves,Los Angeles Clippers,-20.0
"Wed, Mar 30, 2016",Dallas Mavericks,New York Knicks,2.0
"Wed, Mar 30, 2016",San Antonio Spurs,New Orleans Pelicans,8.0
"Wed, Mar 30, 2016",Utah Jazz,Golden State Warriors,-7.0
"Wed, Mar 30, 2016",Sacramento Kings,Washington Wizards,9.0
"Wed, Mar 30, 2016",Los Angeles Lakers,Miami Heat,2.0
"Thu, Mar 31, 2016",Cleveland Cavaliers,Brooklyn Nets,20.0
"Thu, Mar 31, 2016",Houston Rockets,Chicago Bulls,-3.0
"Thu, Mar 31, 2016",Indiana Pacers,Orlando Magic,-20.0
"Thu, Mar 31, 2016",New Orleans Pelicans,Denver Nuggets,6.0
"Thu, Mar 31, 2016",Oklahoma City Thunder,Los Angeles Clippers,2.0
"Thu, Mar 31, 2016",Portland Trail Blazers,Boston Celtics,7.0
"Fri, Apr 1, 2016",Charlotte Hornets,Philadelphia 76ers,9.0
"Fri, Apr 1, 2016",Detroit Pistons,Dallas Mavericks,-9.0
"Fri, Apr 1, 2016",New York Knicks,Brooklyn Nets,14.0
"Fri, Apr 1, 2016",Atlanta Hawks,Cleveland Cavaliers,-2.0
"Fri, Apr 1, 2016",Memphis Grizzlies,Toronto Raptors,-4.0
"Fri, Apr 1, 2016",Milwaukee Bucks,Orlando Magic,3.0
"Fri, Apr 1, 2016",Utah Jazz,Minnesota Timberwolves,13.0
"Fri, Apr 1, 2016",Sacramento Kings,Miami Heat,-6.0
"Fri, Apr 1, 2016",Golden State Warriors,Boston Celtics,-3.0
"Fri, Apr 1, 2016",Phoenix Suns,Washington Wizards,-7.0
"Sat, Apr 2, 2016",Philadelphia 76ers,Indiana Pacers,-13.0
"Sat, Apr 2, 2016",Chicago Bulls,Detroit Pistons,-4.0
"Sat, Apr 2, 2016",San Antonio Spurs,Toronto Raptors,7.0
"Sat, Apr 2, 2016",Denver Nuggets,Sacramento Kings,-9.0
"Sat, Apr 2, 2016",Portland Trail Blazers,Miami Heat,17.0
"Sun, Apr 3, 2016",Brooklyn Nets,New Orleans Pelicans,-19.0
"Sun, Apr 3, 2016",Cleveland Cavaliers,Charlotte Hornets,9.0
"Sun, Apr 3, 2016",Houston Rockets,Oklahoma City Thunder,8.0
"Sun, Apr 3, 2016",Los Angeles Clippers,Washington Wizards,5.0
"Sun, Apr 3, 2016",Minnesota Timberwolves,Dallas Mavericks,-10.0
"Sun, Apr 3, 2016",Orlando Magic,Memphis Grizzlies,12.0
"Sun, Apr 3, 2016",Phoenix Suns,Utah Jazz,-15.0
"Sun, Apr 3, 2016",Milwaukee Bucks,Chicago Bulls,-4.0
"Sun, Apr 3, 2016",New York Knicks,Indiana Pacers,-5.0
"Sun, Apr 3, 2016",Golden State Warriors,Portland Trail Blazers,25.0
"Sun, Apr 3, 2016",Los Angeles Lakers,Boston Celtics,-7.0
"Tue, Apr 5, 2016",Philadelphia 76ers,New Orleans Pelicans,14.0
"Tue, Apr 5, 2016",Toronto Raptors,Charlotte Hornets,6.0
"Tue, Apr 5, 2016",Atlanta Hawks,Phoenix Suns,13.0
"Tue, Apr 5, 2016",Memphis Grizzlies,Chicago Bulls,16.0
"Tue, Apr 5, 2016",Miami Heat,Detroit Pistons,18.0
"Tue, Apr 5, 2016",Milwaukee Bucks,Cleveland Cavaliers,-29.0
"Tue, Apr 5, 2016",Denver Nuggets,Oklahoma City Thunder,-22.0
"Tue, Apr 5, 2016",Utah Jazz,San Antonio Spurs,-2.0
"Tue, Apr 5, 2016",Sacramento Kings,Portland Trail Blazers,-8.0
"Tue, Apr 5, 2016",Golden State Warriors,Minnesota Timberwolves,-7.0
"Tue, Apr 5, 2016",Los Angeles Clippers,Los Angeles Lakers,22.0
"Wed, Apr 6, 2016",Indiana Pacers,Cleveland Cavaliers,14.0
"Wed, Apr 6, 2016",Orlando Magic,Detroit Pistons,-4.0
"Wed, Apr 6, 2016",Washington Wizards,Brooklyn Nets,18.0
"Wed, Apr 6, 2016",Boston Celtics,New Orleans Pelicans,7.0
"Wed, Apr 6, 2016",New York Knicks,Charlotte Hornets,-14.0
"Wed, Apr 6, 2016",Dallas Mavericks,Houston Rockets,2.0
"Wed, Apr 6, 2016",Portland Trail Blazers,Oklahoma City Thunder,5.0
"Wed, Apr 6, 2016",Los Angeles Lakers,Los Angeles Clippers,-10.0
"Thu, Apr 7, 2016",Atlanta Hawks,Toronto Raptors,8.0
"Thu, Apr 7, 2016",Houston Rockets,Phoenix Suns,-9.0
"Thu, Apr 7, 2016",Miami Heat,Chicago Bulls,8.0
"Thu, Apr 7, 2016",Sacramento Kings,Minnesota Timberwolves,-8.0
"Thu, Apr 7, 2016",Golden State Warriors,San Antonio Spurs,11.0
"Fri, Apr 8, 2016",Charlotte Hornets,Brooklyn Nets,14.0
"Fri, Apr 8, 2016",Orlando Magic,Miami Heat,3.0
"Fri, Apr 8, 2016",Philadelphia 76ers,New York Knicks,-7.0
"Fri, Apr 8, 2016",Boston Celtics,Milwaukee Bucks,15.0
"Fri, Apr 8, 2016",Detroit Pistons,Washington Wizards,13.0
"Fri, Apr 8, 2016",Toronto Raptors,Indiana Pacers,13.0
"Fri, Apr 8, 2016",New Orleans Pelicans,Los Angeles Lakers,8.0
"Fri, Apr 8, 2016",Dallas Mavericks,Memphis Grizzlies,10.0
"Fri, Apr 8, 2016",Denver Nuggets,San Antonio Spurs,4.0
"Fri, Apr 8, 2016",Utah Jazz,Los Angeles Clippers,-3.0
"Sat, Apr 9, 2016",New Orleans Pelicans,Phoenix Suns,-21.0
"Sat, Apr 9, 2016",Atlanta Hawks,Boston Celtics,11.0
"Sat, Apr 9, 2016",Memphis Grizzlies,Golden State Warriors,-1.0
"Sat, Apr 9, 2016",Chicago Bulls,Cleveland Cavaliers,3.0
"Sat, Apr 9, 2016",Portland Trail Blazers,Minnesota Timberwolves,-1.0
"Sat, Apr 9, 2016",Sacramento Kings,Oklahoma City Thunder,2.0
"Sun, Apr 10, 2016",Washington Wizards,Charlotte Hornets,15.0
"Sun, Apr 10, 2016",Houston Rockets,Los Angeles Lakers,20.0
"Sun, Apr 10, 2016",Los Angeles Clippers,Dallas Mavericks,7.0
"Sun, Apr 10, 2016",Denver Nuggets,Utah Jazz,-16.0
"Sun, Apr 10, 2016",Philadelphia 76ers,Milwaukee Bucks,-1.0
"Sun, Apr 10, 2016",Indiana Pacers,Brooklyn Nets,24.0
"Sun, Apr 10, 2016",Miami Heat,Orlando Magic,22.0
"Sun, Apr 10, 2016",San Antonio Spurs,Golden State Warriors,-6.0
"Sun, Apr 10, 2016",New York Knicks,Toronto Raptors,-4.0
"Mon, Apr 11, 2016",Cleveland Cavaliers,Atlanta Hawks,15.0
"Mon, Apr 11, 2016",Orlando Magic,Milwaukee Bucks,9.0
"Mon, Apr 11, 2016",Boston Celtics,Charlotte Hornets,-14.0
"Mon, Apr 11, 2016",Brooklyn Nets,Washington Wizards,-9.0
"Mon, Apr 11, 2016",Minnesota Timberwolves,Houston Rockets,-24.0
"Mon, Apr 11, 2016",New Orleans Pelicans,Chicago Bulls,-5.0
"Mon, Apr 11, 2016",Oklahoma City Thunder,Los Angeles Lakers,33.0
"Mon, Apr 11, 2016",Utah Jazz,Dallas Mavericks,-9.0
"Mon, Apr 11, 2016",Phoenix Suns,Sacramento Kings,-4.0
"Tue, Apr 12, 2016",Indiana Pacers,New York Knicks,12.0
"Tue, Apr 12, 2016",Detroit Pistons,Miami Heat,-6.0
"Tue, Apr 12, 2016",Toronto Raptors,Philadelphia 76ers,24.0
"Tue, Apr 12, 2016",San Antonio Spurs,Oklahoma City Thunder,4.0
"Tue, Apr 12, 2016",Los Angeles Clippers,Memphis Grizzlies,26.0
"Wed, Apr 13, 2016",Boston Celtics,Miami Heat,10.0
"Wed, Apr 13, 2016",Brooklyn Nets,Toronto Raptors,-7.0
"Wed, Apr 13, 2016",Chicago Bulls,Philadelphia 76ers,10.0
"Wed, Apr 13, 2016",Charlotte Hornets,Orlando Magic,14.0
"Wed, Apr 13, 2016",Cleveland Cavaliers,Detroit Pistons,-2.0
"Wed, Apr 13, 2016",Dallas Mavericks,San Antonio Spurs,-5.0
"Wed, Apr 13, 2016",Houston Rockets,Sacramento Kings,35.0
"Wed, Apr 13, 2016",Milwaukee Bucks,Indiana Pacers,-5.0
"Wed, Apr 13, 2016",Minnesota Timberwolves,New Orleans Pelicans,35.0
"Wed, Apr 13, 2016",Washington Wizards,Atlanta Hawks,11.0
"Wed, Apr 13, 2016",Golden State Warriors,Memphis Grizzlies,21.0
"Wed, Apr 13, 2016",Los Angeles Lakers,Utah Jazz,5.0
"Wed, Apr 13, 2016",Phoenix Suns,Los Angeles Clippers,9.0
"Wed, Apr 13, 2016",Portland Trail Blazers,Denver Nuggets,8.0
Playoffs,,,
"Sat, Apr 16, 2016",Toronto Raptors,Indiana Pacers,-10.0
"Sat, Apr 16, 2016",Golden State Warriors,Houston Rockets,26.0
"Sat, Apr 16, 2016",Atlanta Hawks,Boston Celtics,1.0
"Sat, Apr 16, 2016",Oklahoma City Thunder,Dallas Mavericks,38.0
"Sun, Apr 17, 2016",Cleveland Cavaliers,Detroit Pistons,5.0
"Sun, Apr 17, 2016",Miami Heat,Charlotte Hornets,32.0
"Sun, Apr 17, 2016",San Antonio Spurs,Memphis Grizzlies,32.0
"Sun, Apr 17, 2016",Los Angeles Clippers,Portland Trail Blazers,20.0
"Mon, Apr 18, 2016",Toronto Raptors,Indiana Pacers,11.0
"Mon, Apr 18, 2016",Oklahoma City Thunder,Dallas Mavericks,-1.0
"Mon, Apr 18, 2016",Golden State Warriors,Houston Rockets,9.0
"Tue, Apr 19, 2016",Atlanta Hawks,Boston Celtics,17.0
"Tue, Apr 19, 2016",San Antonio Spurs,Memphis Grizzlies,26.0
"Wed, Apr 20, 2016",Miami Heat,Charlotte Hornets,12.0
"Wed, Apr 20, 2016",Cleveland Cavaliers,Detroit Pistons,17.0
"Wed, Apr 20, 2016",Los Angeles Clippers,Portland Trail Blazers,21.0
"Thu, Apr 21, 2016",Dallas Mavericks,Oklahoma City Thunder,-29.0
"Thu, Apr 21, 2016",Indiana Pacers,Toronto Raptors,-16.0
"Thu, Apr 21, 2016",Houston Rockets,Golden State Warriors,1.0
"Fri, Apr 22, 2016",Detroit Pistons,Cleveland Cavaliers,-10.0
"Fri, Apr 22, 2016",Boston Celtics,Atlanta Hawks,8.0
"Fri, Apr 22, 2016",Memphis Grizzlies,San Antonio Spurs,-9.0
"Sat, Apr 23, 2016",Indiana Pacers,Toronto Raptors,17.0
"Sat, Apr 23, 2016",Charlotte Hornets,Miami Heat,16.0
"Sat, Apr 23, 2016",Dallas Mavericks,Oklahoma City Thunder,-11.0
"Sat, Apr 23, 2016",Portland Trail Blazers,Los Angeles Clippers,8.0
"Sun, Apr 24, 2016",Memphis Grizzlies,San Antonio Spurs,-21.0
"Sun, Apr 24, 2016",Houston Rockets,Golden State Warriors,-27.0
"Sun, Apr 24, 2016",Boston Celtics,Atlanta Hawks,9.0
"Sun, Apr 24, 2016",Detroit Pistons,Cleveland Cavaliers,-2.0
"Mon, Apr 25, 2016",Charlotte Hornets,Miami Heat,4.0
"Mon, Apr 25, 2016",Oklahoma City Thunder,Dallas Mavericks,14.0
"Mon, Apr 25, 2016",Portland Trail Blazers,Los Angeles Clippers,14.0
"Tue, Apr 26, 2016",Toronto Raptors,Indiana Pacers,3.0
"Tue, Apr 26, 2016",Atlanta Hawks,Boston Celtics,27.0
"Wed, Apr 27, 2016",Miami Heat,Charlotte Hornets,-2.0
"Wed, Apr 27, 2016",Los Angeles Clippers,Portland Trail Blazers,-10.0
"Wed, Apr 27, 2016",Golden State Warriors,Houston Rockets,33.0
"Thu, Apr 28, 2016",Boston Celtics,Atlanta Hawks,-12.0
"Fri, Apr 29, 2016",Indiana Pacers,Toronto Raptors,18.0
"Fri, Apr 29, 2016",Charlotte Hornets,Miami Heat,-7.0
"Fri, Apr 29, 2016",Portland Trail Blazers,Los Angeles Clippers,3.0
"Sat, Apr 30, 2016",San Antonio Spurs,Oklahoma City Thunder,32.0
"Sun, May 1, 2016",Miami Heat,Charlotte Hornets,33.0
"Sun, May 1, 2016",Golden State Warriors,Portland Trail Blazers,12.0
"Sun, May 1, 2016",Toronto Raptors,Indiana Pacers,5.0
"Mon, May 2, 2016",Cleveland Cavaliers,Atlanta Hawks,11.0
"Mon, May 2, 2016",San Antonio Spurs,Oklahoma City Thunder,-1.0
"Tue, May 3, 2016",Toronto Raptors,Miami Heat,-6.0
"Tue, May 3, 2016",Golden State Warriors,Portland Trail Blazers,11.0
"Wed, May 4, 2016",Cleveland Cavaliers,Atlanta Hawks,25.0
"Thu, May 5, 2016",Toronto Raptors,Miami Heat,4.0
"Fri, May 6, 2016",Atlanta Hawks,Cleveland Cavaliers,-13.0
"Fri, May 6, 2016",Oklahoma City Thunder,San Antonio Spurs,-4.0
"Sat, May 7, 2016",Miami Heat,Toronto Raptors,-4.0
"Sat, May 7, 2016",Portland Trail Blazers,Golden State Warriors,12.0
"Sun, May 8, 2016",Atlanta Hawks,Cleveland Cavaliers,-1.0
"Sun, May 8, 2016",Oklahoma City Thunder,San Antonio Spurs,14.0
"Mon, May 9, 2016",Miami Heat,Toronto Raptors,7.0
"Mon, May 9, 2016",Portland Trail Blazers,Golden State Warriors,-7.0
"Tue, May 10, 2016",San Antonio Spurs,Oklahoma City Thunder,-4.0
"Wed, May 11, 2016",Toronto Raptors,Miami Heat,8.0
"Wed, May 11, 2016",Golden State Warriors,Portland Trail Blazers,4.0
"Thu, May 12, 2016",Oklahoma City Thunder,San Antonio Spurs,14.0
"Fri, May 13, 2016",Miami Heat,Toronto Raptors,12.0
"Sun, May 15, 2016",Toronto Raptors,Miami Heat,27.0
"Mon, May 16, 2016",Golden State Warriors,Oklahoma City Thunder,-6.0
"Tue, May 17, 2016",Cleveland Cavaliers,Toronto Raptors,31.0
"Wed, May 18, 2016",Golden State Warriors,Oklahoma City Thunder,27.0
"Thu, May 19, 2016",Cleveland Cavaliers,Toronto Raptors,19.0
"Sat, May 21, 2016",Toronto Raptors,Cleveland Cavaliers,15.0
"Sun, May 22, 2016",Oklahoma City Thunder,Golden State Warriors,28.0
"Mon, May 23, 2016",Toronto Raptors,Cleveland Cavaliers,6.0
"Tue, May 24, 2016",Oklahoma City Thunder,Golden State Warriors,24.0
"Wed, May 25, 2016",Cleveland Cavaliers,Toronto Raptors,38.0
"Thu, May 26, 2016",Golden State Warriors,Oklahoma City Thunder,9.0
"Fri, May 27, 2016",Toronto Raptors,Cleveland Cavaliers,-26.0
"Sat, May 28, 2016",Oklahoma City Thunder,Golden State Warriors,-7.0
"Mon, May 30, 2016",Golden State Warriors,Oklahoma City Thunder,8.0
"Thu, Jun 2, 2016",Golden State Warriors,Cleveland Cavaliers,15.0
"Sun, Jun 5, 2016",Golden State Warriors,Cleveland Cavaliers,33.0
"Wed, Jun 8, 2016",Cleveland Cavaliers,Golden State Warriors,30.0
"Fri, Jun 10, 2016",Cleveland Cavaliers,Golden State Warriors,-11.0
"Mon, Jun 13, 2016",Golden State Warriors,Cleveland Cavaliers,-15.0
"Thu, Jun 16, 2016",Cleveland Cavaliers,Golden State Warriors,14.0
"Sun, Jun 19, 2016",Golden State Warriors,Cleveland Cavaliers,-4.0
