Date,Home/Neutral,Visitor/Neutral,Diifference
"Mon, Jan 30, 2017",Dallas Mavericks,Cleveland Cavaliers,7.0
"Mon, Jan 30, 2017",Phoenix Suns,Memphis Grizzlies,-19.0
"Tue, Jan 31, 2017",Toronto Raptors,New Orleans Pelicans,2.0
"Tue, Jan 31, 2017",Washington Wizards,New York Knicks,16.0
"Tue, Jan 31, 2017",Houston Rockets,Sacramento Kings,22.0
"Tue, Jan 31, 2017",San Antonio Spurs,Oklahoma City Thunder,14.0
"Tue, Jan 31, 2017",Portland Trail Blazers,Charlotte Hornets,17.0
"Tue, Jan 31, 2017",Los Angeles Lakers,Denver Nuggets,4.0
"Wed, Feb 1, 2017",Cleveland Cavaliers,Minnesota Timberwolves,28.0
"Wed, Feb 1, 2017",Orlando Magic,Indiana Pacers,-10.0
"Wed, Feb 1, 2017",Boston Celtics,Toronto Raptors,5.0
"Wed, Feb 1, 2017",Brooklyn Nets,New York Knicks,-5.0
"Wed, Feb 1, 2017",Detroit Pistons,New Orleans Pelicans,20.0
"Wed, Feb 1, 2017",Miami Heat,Atlanta Hawks,23.0
"Wed, Feb 1, 2017",Dallas Mavericks,Philadelphia 76ers,18.0
"Wed, Feb 1, 2017",Denver Nuggets,Memphis Grizzlies,-20.0
"Wed, Feb 1, 2017",Phoenix Suns,Los Angeles Clippers,-10.0
"Wed, Feb 1, 2017",Utah Jazz,Milwaukee Bucks,16.0
"Wed, Feb 1, 2017",Oklahoma City Thunder,Chicago Bulls,-28.0
"Wed, Feb 1, 2017",Golden State Warriors,Charlotte Hornets,15.0
"Thu, Feb 2, 2017",Washington Wizards,Los Angeles Lakers,8.0
"Thu, Feb 2, 2017",Houston Rockets,Atlanta Hawks,-5.0
"Thu, Feb 2, 2017",San Antonio Spurs,Philadelphia 76ers,16.0
"Thu, Feb 2, 2017",Los Angeles Clippers,Golden State Warriors,-13.0
"Fri, Feb 3, 2017",Orlando Magic,Toronto Raptors,8.0
"Fri, Feb 3, 2017",Brooklyn Nets,Indiana Pacers,-9.0
"Fri, Feb 3, 2017",Detroit Pistons,Minnesota Timberwolves,8.0
"Fri, Feb 3, 2017",Boston Celtics,Los Angeles Lakers,6.0
"Fri, Feb 3, 2017",Houston Rockets,Chicago Bulls,4.0
"Fri, Feb 3, 2017",Oklahoma City Thunder,Memphis Grizzlies,12.0
"Fri, Feb 3, 2017",Denver Nuggets,Milwaukee Bucks,4.0
"Fri, Feb 3, 2017",Portland Trail Blazers,Dallas Mavericks,-4.0
"Fri, Feb 3, 2017",Sacramento Kings,Phoenix Suns,-2.0
"Sat, Feb 4, 2017",Atlanta Hawks,Orlando Magic,27.0
"Sat, Feb 4, 2017",Indiana Pacers,Detroit Pistons,21.0
"Sat, Feb 4, 2017",Washington Wizards,New Orleans Pelicans,14.0
"Sat, Feb 4, 2017",Miami Heat,Philadelphia 76ers,23.0
"Sat, Feb 4, 2017",New York Knicks,Cleveland Cavaliers,-7.0
"Sat, Feb 4, 2017",Minnesota Timberwolves,Memphis Grizzlies,-8.0
"Sat, Feb 4, 2017",Phoenix Suns,Milwaukee Bucks,-25.0
"Sat, Feb 4, 2017",San Antonio Spurs,Denver Nuggets,24.0
"Sat, Feb 4, 2017",Utah Jazz,Charlotte Hornets,7.0
"Sat, Feb 4, 2017",Sacramento Kings,Golden State Warriors,3.0
"Sun, Feb 5, 2017",Brooklyn Nets,Toronto Raptors,-8.0
"Sun, Feb 5, 2017",Boston Celtics,Los Angeles Clippers,5.0
"Sun, Feb 5, 2017",Oklahoma City Thunder,Portland Trail Blazers,6.0
"Mon, Feb 6, 2017",Indiana Pacers,Oklahoma City Thunder,3.0
"Mon, Feb 6, 2017",New York Knicks,Los Angeles Lakers,-14.0
"Mon, Feb 6, 2017",Washington Wizards,Cleveland Cavaliers,-5.0
"Mon, Feb 6, 2017",Atlanta Hawks,Utah Jazz,-25.0
"Mon, Feb 6, 2017",Detroit Pistons,Philadelphia 76ers,17.0
"Mon, Feb 6, 2017",Toronto Raptors,Los Angeles Clippers,9.0
"Mon, Feb 6, 2017",Minnesota Timberwolves,Miami Heat,-2.0
"Mon, Feb 6, 2017",New Orleans Pelicans,Phoenix Suns,5.0
"Mon, Feb 6, 2017",Denver Nuggets,Dallas Mavericks,23.0
"Mon, Feb 6, 2017",Memphis Grizzlies,San Antonio Spurs,15.0
"Mon, Feb 6, 2017",Sacramento Kings,Chicago Bulls,-5.0
"Tue, Feb 7, 2017",Charlotte Hornets,Brooklyn Nets,4.0
"Tue, Feb 7, 2017",Houston Rockets,Orlando Magic,24.0
"Tue, Feb 7, 2017",Dallas Mavericks,Portland Trail Blazers,-1.0
"Wed, Feb 8, 2017",Indiana Pacers,Cleveland Cavaliers,-15.0
"Wed, Feb 8, 2017",Philadelphia 76ers,San Antonio Spurs,-8.0
"Wed, Feb 8, 2017",Atlanta Hawks,Denver Nuggets,11.0
"Wed, Feb 8, 2017",Brooklyn Nets,Washington Wizards,-4.0
"Wed, Feb 8, 2017",Detroit Pistons,Los Angeles Lakers,19.0
"Wed, Feb 8, 2017",Memphis Grizzlies,Phoenix Suns,19.0
"Wed, Feb 8, 2017",Milwaukee Bucks,Miami Heat,-18.0
"Wed, Feb 8, 2017",Minnesota Timberwolves,Toronto Raptors,3.0
"Wed, Feb 8, 2017",New Orleans Pelicans,Utah Jazz,-33.0
"Wed, Feb 8, 2017",New York Knicks,Los Angeles Clippers,-4.0
"Wed, Feb 8, 2017",Golden State Warriors,Chicago Bulls,31.0
"Wed, Feb 8, 2017",Sacramento Kings,Boston Celtics,16.0
"Thu, Feb 9, 2017",Charlotte Hornets,Houston Rockets,-12.0
"Thu, Feb 9, 2017",Orlando Magic,Philadelphia 76ers,-1.0
"Thu, Feb 9, 2017",Oklahoma City Thunder,Cleveland Cavaliers,9.0
"Thu, Feb 9, 2017",Dallas Mavericks,Utah Jazz,7.0
"Thu, Feb 9, 2017",Portland Trail Blazers,Boston Celtics,-9.0
"Fri, Feb 10, 2017",Brooklyn Nets,Miami Heat,-9.0
"Fri, Feb 10, 2017",Detroit Pistons,San Antonio Spurs,-11.0
"Fri, Feb 10, 2017",New York Knicks,Denver Nuggets,-8.0
"Fri, Feb 10, 2017",Memphis Grizzlies,Golden State Warriors,-15.0
"Fri, Feb 10, 2017",Milwaukee Bucks,Los Angeles Lakers,-8.0
"Fri, Feb 10, 2017",Minnesota Timberwolves,New Orleans Pelicans,-16.0
"Fri, Feb 10, 2017",Washington Wizards,Indiana Pacers,5.0
"Fri, Feb 10, 2017",Phoenix Suns,Chicago Bulls,18.0
"Fri, Feb 10, 2017",Sacramento Kings,Atlanta Hawks,1.0
"Sat, Feb 11, 2017",Charlotte Hornets,Los Angeles Clippers,-5.0
"Sat, Feb 11, 2017",Indiana Pacers,Milwaukee Bucks,-16.0
"Sat, Feb 11, 2017",Cleveland Cavaliers,Denver Nuggets,16.0
"Sat, Feb 11, 2017",Philadelphia 76ers,Miami Heat,8.0
"Sat, Feb 11, 2017",Oklahoma City Thunder,Golden State Warriors,-16.0
"Sat, Feb 11, 2017",Dallas Mavericks,Orlando Magic,32.0
"Sat, Feb 11, 2017",Houston Rockets,Phoenix Suns,31.0
"Sat, Feb 11, 2017",Utah Jazz,Boston Celtics,-8.0
"Sun, Feb 12, 2017",Minnesota Timberwolves,Chicago Bulls,28.0
"Sun, Feb 12, 2017",New York Knicks,San Antonio Spurs,4.0
"Sun, Feb 12, 2017",Toronto Raptors,Detroit Pistons,-1.0
"Sun, Feb 12, 2017",Sacramento Kings,New Orleans Pelicans,6.0
"Mon, Feb 13, 2017",Charlotte Hornets,Philadelphia 76ers,-6.0
"Mon, Feb 13, 2017",Indiana Pacers,San Antonio Spurs,-4.0
"Mon, Feb 13, 2017",Brooklyn Nets,Memphis Grizzlies,-9.0
"Mon, Feb 13, 2017",Miami Heat,Orlando Magic,-9.0
"Mon, Feb 13, 2017",Milwaukee Bucks,Detroit Pistons,13.0
"Mon, Feb 13, 2017",Washington Wizards,Oklahoma City Thunder,22.0
"Mon, Feb 13, 2017",Dallas Mavericks,Boston Celtics,-13.0
"Mon, Feb 13, 2017",Denver Nuggets,Golden State Warriors,22.0
"Mon, Feb 13, 2017",Phoenix Suns,New Orleans Pelicans,-2.0
"Mon, Feb 13, 2017",Utah Jazz,Los Angeles Clippers,-16.0
"Mon, Feb 13, 2017",Portland Trail Blazers,Atlanta Hawks,-5.0
"Tue, Feb 14, 2017",Chicago Bulls,Toronto Raptors,11.0
"Tue, Feb 14, 2017",Minnesota Timberwolves,Cleveland Cavaliers,-8.0
"Tue, Feb 14, 2017",Los Angeles Lakers,Sacramento Kings,-1.0
"Wed, Feb 15, 2017",Cleveland Cavaliers,Indiana Pacers,9.0
"Wed, Feb 15, 2017",Orlando Magic,San Antonio Spurs,-28.0
"Wed, Feb 15, 2017",Boston Celtics,Philadelphia 76ers,8.0
"Wed, Feb 15, 2017",Brooklyn Nets,Milwaukee Bucks,-4.0
"Wed, Feb 15, 2017",Detroit Pistons,Dallas Mavericks,7.0
"Wed, Feb 15, 2017",Toronto Raptors,Charlotte Hornets,5.0
"Wed, Feb 15, 2017",Houston Rockets,Miami Heat,-8.0
"Wed, Feb 15, 2017",Memphis Grizzlies,New Orleans Pelicans,-4.0
"Wed, Feb 15, 2017",Denver Nuggets,Minnesota Timberwolves,-13.0
"Wed, Feb 15, 2017",Phoenix Suns,Los Angeles Lakers,36.0
"Wed, Feb 15, 2017",Utah Jazz,Portland Trail Blazers,23.0
"Wed, Feb 15, 2017",Oklahoma City Thunder,New York Knicks,11.0
"Wed, Feb 15, 2017",Golden State Warriors,Sacramento Kings,23.0
"Wed, Feb 15, 2017",Los Angeles Clippers,Atlanta Hawks,15.0
"Thu, Feb 16, 2017",Indiana Pacers,Washington Wizards,-13.0
"Thu, Feb 16, 2017",Chicago Bulls,Boston Celtics,1.0
"Thu, Feb 23, 2017",Orlando Magic,Portland Trail Blazers,-9.0
"Thu, Feb 23, 2017",Detroit Pistons,Charlotte Hornets,6.0
"Thu, Feb 23, 2017",Cleveland Cavaliers,New York Knicks,15.0
"Thu, Feb 23, 2017",New Orleans Pelicans,Houston Rockets,-30.0
"Thu, Feb 23, 2017",Golden State Warriors,Los Angeles Clippers,10.0
"Thu, Feb 23, 2017",Sacramento Kings,Denver Nuggets,16.0
"Fri, Feb 24, 2017",Indiana Pacers,Memphis Grizzlies,10.0
"Fri, Feb 24, 2017",Philadelphia 76ers,Washington Wizards,8.0
"Fri, Feb 24, 2017",Atlanta Hawks,Miami Heat,-18.0
"Fri, Feb 24, 2017",Chicago Bulls,Phoenix Suns,7.0
"Fri, Feb 24, 2017",Milwaukee Bucks,Utah Jazz,-14.0
"Fri, Feb 24, 2017",Minnesota Timberwolves,Dallas Mavericks,13.0
"Fri, Feb 24, 2017",Oklahoma City Thunder,Los Angeles Lakers,17.0
"Fri, Feb 24, 2017",Toronto Raptors,Boston Celtics,10.0
"Fri, Feb 24, 2017",Denver Nuggets,Brooklyn Nets,20.0
"Fri, Feb 24, 2017",Los Angeles Clippers,San Antonio Spurs,-8.0
"Sat, Feb 25, 2017",Sacramento Kings,Charlotte Hornets,-14.0
"Sat, Feb 25, 2017",Orlando Magic,Atlanta Hawks,19.0
"Sat, Feb 25, 2017",New York Knicks,Philadelphia 76ers,1.0
"Sat, Feb 25, 2017",Miami Heat,Indiana Pacers,18.0
"Sat, Feb 25, 2017",Cleveland Cavaliers,Chicago Bulls,-18.0
"Sat, Feb 25, 2017",Dallas Mavericks,New Orleans Pelicans,13.0
"Sat, Feb 25, 2017",Houston Rockets,Minnesota Timberwolves,12.0
"Sat, Feb 25, 2017",Golden State Warriors,Brooklyn Nets,17.0
"Sun, Feb 26, 2017",Los Angeles Lakers,San Antonio Spurs,-21.0
"Sun, Feb 26, 2017",Milwaukee Bucks,Phoenix Suns,4.0
"Sun, Feb 26, 2017",Denver Nuggets,Memphis Grizzlies,-7.0
"Sun, Feb 26, 2017",Washington Wizards,Utah Jazz,-10.0
"Sun, Feb 26, 2017",Detroit Pistons,Boston Celtics,-6.0
"Sun, Feb 26, 2017",Toronto Raptors,Portland Trail Blazers,6.0
"Sun, Feb 26, 2017",Oklahoma City Thunder,New Orleans Pelicans,8.0
"Sun, Feb 26, 2017",Los Angeles Clippers,Charlotte Hornets,3.0
"Mon, Feb 27, 2017",Cleveland Cavaliers,Milwaukee Bucks,7.0
"Mon, Feb 27, 2017",New York Knicks,Toronto Raptors,-1.0
"Mon, Feb 27, 2017",Philadelphia 76ers,Golden State Warriors,-11.0
"Mon, Feb 27, 2017",Boston Celtics,Atlanta Hawks,-16.0
"Mon, Feb 27, 2017",Dallas Mavericks,Miami Heat,7.0
"Mon, Feb 27, 2017",Houston Rockets,Indiana Pacers,-9.0
"Mon, Feb 27, 2017",Sacramento Kings,Minnesota Timberwolves,-14.0
"Tue, Feb 28, 2017",Washington Wizards,Golden State Warriors,4.0
"Tue, Feb 28, 2017",Detroit Pistons,Portland Trail Blazers,7.0
"Tue, Feb 28, 2017",Chicago Bulls,Denver Nuggets,-18.0
"Tue, Feb 28, 2017",Memphis Grizzlies,Phoenix Suns,18.0
"Tue, Feb 28, 2017",Oklahoma City Thunder,Utah Jazz,3.0
"Tue, Feb 28, 2017",Los Angeles Lakers,Charlotte Hornets,-5.0
"Wed, Mar 1, 2017",Orlando Magic,New York Knicks,-11.0
"Wed, Mar 1, 2017",Atlanta Hawks,Dallas Mavericks,5.0
"Wed, Mar 1, 2017",Miami Heat,Philadelphia 76ers,27.0
"Wed, Mar 1, 2017",Toronto Raptors,Washington Wizards,-9.0
"Wed, Mar 1, 2017",Boston Celtics,Cleveland Cavaliers,4.0
"Wed, Mar 1, 2017",Milwaukee Bucks,Denver Nuggets,-12.0
"Wed, Mar 1, 2017",New Orleans Pelicans,Detroit Pistons,23.0
"Wed, Mar 1, 2017",San Antonio Spurs,Indiana Pacers,1.0
"Wed, Mar 1, 2017",Utah Jazz,Minnesota Timberwolves,-27.0
"Wed, Mar 1, 2017",Los Angeles Clippers,Houston Rockets,-19.0
"Wed, Mar 1, 2017",Sacramento Kings,Brooklyn Nets,-9.0
"Thu, Mar 2, 2017",Chicago Bulls,Golden State Warriors,7.0
"Thu, Mar 2, 2017",Phoenix Suns,Charlotte Hornets,17.0
"Thu, Mar 2, 2017",Portland Trail Blazers,Oklahoma City Thunder,5.0
"Fri, Mar 3, 2017",Atlanta Hawks,Cleveland Cavaliers,-5.0
"Fri, Mar 3, 2017",Orlando Magic,Miami Heat,11.0
"Fri, Mar 3, 2017",Philadelphia 76ers,New York Knicks,3.0
"Fri, Mar 3, 2017",Washington Wizards,Toronto Raptors,-8.0
"Fri, Mar 3, 2017",Milwaukee Bucks,Los Angeles Clippers,11.0
"Fri, Mar 3, 2017",Dallas Mavericks,Memphis Grizzlies,4.0
"Fri, Mar 3, 2017",Phoenix Suns,Oklahoma City Thunder,7.0
"Fri, Mar 3, 2017",Utah Jazz,Brooklyn Nets,15.0
"Fri, Mar 3, 2017",New Orleans Pelicans,San Antonio Spurs,-3.0
"Fri, Mar 3, 2017",Los Angeles Lakers,Boston Celtics,-20.0
"Sat, Mar 4, 2017",Philadelphia 76ers,Detroit Pistons,-30.0
"Sat, Mar 4, 2017",Miami Heat,Cleveland Cavaliers,28.0
"Sat, Mar 4, 2017",Milwaukee Bucks,Toronto Raptors,7.0
"Sat, Mar 4, 2017",Chicago Bulls,Los Angeles Clippers,-10.0
"Sat, Mar 4, 2017",Denver Nuggets,Charlotte Hornets,-10.0
"Sat, Mar 4, 2017",Houston Rockets,Memphis Grizzlies,15.0
"Sat, Mar 4, 2017",San Antonio Spurs,Minnesota Timberwolves,7.0
"Sat, Mar 4, 2017",Portland Trail Blazers,Brooklyn Nets,14.0
"Sun, Mar 5, 2017",Atlanta Hawks,Indiana Pacers,-1.0
"Sun, Mar 5, 2017",New York Knicks,Golden State Warriors,-7.0
"Sun, Mar 5, 2017",Phoenix Suns,Boston Celtics,3.0
"Sun, Mar 5, 2017",Washington Wizards,Orlando Magic,1.0
"Sun, Mar 5, 2017",Sacramento Kings,Utah Jazz,-1.0
"Sun, Mar 5, 2017",Dallas Mavericks,Oklahoma City Thunder,15.0
"Sun, Mar 5, 2017",Los Angeles Lakers,New Orleans Pelicans,-8.0
"Mon, Mar 6, 2017",Cleveland Cavaliers,Miami Heat,-8.0
"Mon, Mar 6, 2017",Orlando Magic,New York Knicks,-8.0
"Mon, Mar 6, 2017",Philadelphia 76ers,Milwaukee Bucks,-14.0
"Mon, Mar 6, 2017",Atlanta Hawks,Golden State Warriors,-8.0
"Mon, Mar 6, 2017",Detroit Pistons,Chicago Bulls,14.0
"Mon, Mar 6, 2017",Charlotte Hornets,Indiana Pacers,12.0
"Mon, Mar 6, 2017",Memphis Grizzlies,Brooklyn Nets,-13.0
"Mon, Mar 6, 2017",San Antonio Spurs,Houston Rockets,2.0
"Mon, Mar 6, 2017",Denver Nuggets,Sacramento Kings,12.0
"Mon, Mar 6, 2017",Utah Jazz,New Orleans Pelicans,5.0
"Mon, Mar 6, 2017",Los Angeles Clippers,Boston Celtics,14.0
"Tue, Mar 7, 2017",Oklahoma City Thunder,Portland Trail Blazers,-5.0
"Tue, Mar 7, 2017",Dallas Mavericks,Los Angeles Lakers,11.0
"Tue, Mar 7, 2017",Phoenix Suns,Washington Wizards,-4.0
"Wed, Mar 8, 2017",Orlando Magic,Chicago Bulls,7.0
"Wed, Mar 8, 2017",Atlanta Hawks,Brooklyn Nets,5.0
"Wed, Mar 8, 2017",Miami Heat,Charlotte Hornets,7.0
"Wed, Mar 8, 2017",Houston Rockets,Utah Jazz,-7.0
"Wed, Mar 8, 2017",Indiana Pacers,Detroit Pistons,17.0
"Wed, Mar 8, 2017",Milwaukee Bucks,New York Knicks,11.0
"Wed, Mar 8, 2017",Minnesota Timberwolves,Los Angeles Clippers,16.0
"Wed, Mar 8, 2017",New Orleans Pelicans,Toronto Raptors,-7.0
"Wed, Mar 8, 2017",San Antonio Spurs,Sacramento Kings,10.0
"Wed, Mar 8, 2017",Denver Nuggets,Washington Wizards,-10.0
"Wed, Mar 8, 2017",Golden State Warriors,Boston Celtics,-13.0
"Thu, Mar 9, 2017",Detroit Pistons,Cleveland Cavaliers,5.0
"Thu, Mar 9, 2017",Memphis Grizzlies,Los Angeles Clippers,-16.0
"Thu, Mar 9, 2017",Oklahoma City Thunder,San Antonio Spurs,10.0
"Thu, Mar 9, 2017",Portland Trail Blazers,Philadelphia 76ers,6.0
"Thu, Mar 9, 2017",Phoenix Suns,Los Angeles Lakers,-12.0
"Fri, Mar 10, 2017",Charlotte Hornets,Orlando Magic,40.0
"Fri, Mar 10, 2017",Atlanta Hawks,Toronto Raptors,6.0
"Fri, Mar 10, 2017",Chicago Bulls,Houston Rockets,-21.0
"Fri, Mar 10, 2017",Milwaukee Bucks,Indiana Pacers,14.0
"Fri, Mar 10, 2017",Minnesota Timberwolves,Golden State Warriors,1.0
"Fri, Mar 10, 2017",Dallas Mavericks,Brooklyn Nets,9.0
"Fri, Mar 10, 2017",Denver Nuggets,Boston Celtics,20.0
"Fri, Mar 10, 2017",Sacramento Kings,Washington Wizards,-8.0
"Sat, Mar 11, 2017",Oklahoma City Thunder,Utah Jazz,8.0
"Sat, Mar 11, 2017",Los Angeles Clippers,Philadelphia 76ers,12.0
"Sat, Mar 11, 2017",Detroit Pistons,New York Knicks,20.0
"Sat, Mar 11, 2017",Charlotte Hornets,New Orleans Pelicans,-3.0
"Sat, Mar 11, 2017",Orlando Magic,Cleveland Cavaliers,-12.0
"Sat, Mar 11, 2017",Miami Heat,Toronto Raptors,15.0
"Sat, Mar 11, 2017",Milwaukee Bucks,Minnesota Timberwolves,7.0
"Sat, Mar 11, 2017",San Antonio Spurs,Golden State Warriors,22.0
"Sat, Mar 11, 2017",Dallas Mavericks,Phoenix Suns,-2.0
"Sat, Mar 11, 2017",Memphis Grizzlies,Atlanta Hawks,-17.0
"Sat, Mar 11, 2017",Portland Trail Blazers,Washington Wizards,-1.0
"Sat, Mar 11, 2017",Sacramento Kings,Denver Nuggets,-13.0
"Sun, Mar 12, 2017",Boston Celtics,Chicago Bulls,20.0
"Sun, Mar 12, 2017",Brooklyn Nets,New York Knicks,8.0
"Sun, Mar 12, 2017",Indiana Pacers,Miami Heat,4.0
"Sun, Mar 12, 2017",Houston Rockets,Cleveland Cavaliers,5.0
"Sun, Mar 12, 2017",Phoenix Suns,Portland Trail Blazers,-9.0
"Sun, Mar 12, 2017",Los Angeles Lakers,Philadelphia 76ers,-2.0
"Mon, Mar 13, 2017",Charlotte Hornets,Chicago Bulls,-6.0
"Mon, Mar 13, 2017",Toronto Raptors,Dallas Mavericks,22.0
"Mon, Mar 13, 2017",Memphis Grizzlies,Milwaukee Bucks,20.0
"Mon, Mar 13, 2017",Minnesota Timberwolves,Washington Wizards,15.0
"Mon, Mar 13, 2017",San Antonio Spurs,Atlanta Hawks,8.0
"Mon, Mar 13, 2017",Utah Jazz,Los Angeles Clippers,6.0
"Mon, Mar 13, 2017",Denver Nuggets,Los Angeles Lakers,28.0
"Mon, Mar 13, 2017",Sacramento Kings,Orlando Magic,5.0
"Tue, Mar 14, 2017",Cleveland Cavaliers,Detroit Pistons,32.0
"Tue, Mar 14, 2017",Brooklyn Nets,Oklahoma City Thunder,-18.0
"Tue, Mar 14, 2017",New York Knicks,Indiana Pacers,6.0
"Tue, Mar 14, 2017",New Orleans Pelicans,Portland Trail Blazers,23.0
"Tue, Mar 14, 2017",Golden State Warriors,Philadelphia 76ers,2.0
"Wed, Mar 15, 2017",Indiana Pacers,Charlotte Hornets,21.0
"Wed, Mar 15, 2017",Washington Wizards,Dallas Mavericks,-5.0
"Wed, Mar 15, 2017",Boston Celtics,Minnesota Timberwolves,13.0
"Wed, Mar 15, 2017",Detroit Pistons,Utah Jazz,-14.0
"Wed, Mar 15, 2017",Miami Heat,New Orleans Pelicans,8.0
"Wed, Mar 15, 2017",Chicago Bulls,Memphis Grizzlies,-7.0
"Wed, Mar 15, 2017",Houston Rockets,Los Angeles Lakers,39.0
"Wed, Mar 15, 2017",San Antonio Spurs,Portland Trail Blazers,-4.0
"Wed, Mar 15, 2017",Phoenix Suns,Sacramento Kings,-6.0
"Wed, Mar 15, 2017",Los Angeles Clippers,Milwaukee Bucks,-1.0
"Thu, Mar 16, 2017",Cleveland Cavaliers,Utah Jazz,8.0
"Thu, Mar 16, 2017",Toronto Raptors,Oklahoma City Thunder,-21.0
"Thu, Mar 16, 2017",Atlanta Hawks,Memphis Grizzlies,-12.0
"Thu, Mar 16, 2017",New York Knicks,Brooklyn Nets,-11.0
"Thu, Mar 16, 2017",Denver Nuggets,Los Angeles Clippers,15.0
"Thu, Mar 16, 2017",Golden State Warriors,Orlando Magic,30.0
"Fri, Mar 17, 2017",Philadelphia 76ers,Dallas Mavericks,42.0
"Fri, Mar 17, 2017",Washington Wizards,Chicago Bulls,5.0
"Fri, Mar 17, 2017",Brooklyn Nets,Boston Celtics,-3.0
"Fri, Mar 17, 2017",Detroit Pistons,Toronto Raptors,-12.0
"Fri, Mar 17, 2017",Miami Heat,Minnesota Timberwolves,18.0
"Fri, Mar 17, 2017",New Orleans Pelicans,Houston Rockets,16.0
"Fri, Mar 17, 2017",Phoenix Suns,Orlando Magic,-6.0
"Fri, Mar 17, 2017",Los Angeles Lakers,Milwaukee Bucks,-4.0
"Sat, Mar 18, 2017",Oklahoma City Thunder,Sacramento Kings,16.0
"Sat, Mar 18, 2017",Atlanta Hawks,Portland Trail Blazers,-16.0
"Sat, Mar 18, 2017",Charlotte Hornets,Washington Wizards,5.0
"Sat, Mar 18, 2017",Los Angeles Clippers,Cleveland Cavaliers,30.0
"Sat, Mar 18, 2017",Chicago Bulls,Utah Jazz,9.0
"Sat, Mar 18, 2017",Memphis Grizzlies,San Antonio Spurs,8.0
"Sat, Mar 18, 2017",Denver Nuggets,Houston Rockets,-4.0
"Sat, Mar 18, 2017",Golden State Warriors,Milwaukee Bucks,25.0
"Sun, Mar 19, 2017",Brooklyn Nets,Dallas Mavericks,-7.0
"Sun, Mar 19, 2017",Philadelphia 76ers,Boston Celtics,6.0
"Sun, Mar 19, 2017",Detroit Pistons,Phoenix Suns,17.0
"Sun, Mar 19, 2017",Miami Heat,Portland Trail Blazers,-11.0
"Sun, Mar 19, 2017",New Orleans Pelicans,Minnesota Timberwolves,14.0
"Sun, Mar 19, 2017",Toronto Raptors,Indiana Pacers,25.0
"Sun, Mar 19, 2017",San Antonio Spurs,Sacramento Kings,16.0
"Sun, Mar 19, 2017",Los Angeles Lakers,Cleveland Cavaliers,-5.0
"Mon, Mar 20, 2017",Charlotte Hornets,Atlanta Hawks,15.0
"Mon, Mar 20, 2017",Indiana Pacers,Utah Jazz,7.0
"Mon, Mar 20, 2017",Orlando Magic,Philadelphia 76ers,3.0
"Mon, Mar 20, 2017",Boston Celtics,Washington Wizards,8.0
"Mon, Mar 20, 2017",Houston Rockets,Denver Nuggets,1.0
"Mon, Mar 20, 2017",Oklahoma City Thunder,Golden State Warriors,-16.0
"Mon, Mar 20, 2017",Los Angeles Clippers,New York Knicks,9.0
"Tue, Mar 21, 2017",Toronto Raptors,Chicago Bulls,2.0
"Tue, Mar 21, 2017",Brooklyn Nets,Detroit Pistons,2.0
"Tue, Mar 21, 2017",Miami Heat,Phoenix Suns,15.0
"Tue, Mar 21, 2017",New Orleans Pelicans,Memphis Grizzlies,13.0
"Tue, Mar 21, 2017",Dallas Mavericks,Golden State Warriors,-25.0
"Tue, Mar 21, 2017",Minnesota Timberwolves,San Antonio Spurs,-7.0
"Tue, Mar 21, 2017",Portland Trail Blazers,Milwaukee Bucks,-3.0
"Tue, Mar 21, 2017",Los Angeles Lakers,Los Angeles Clippers,-24.0
"Wed, Mar 22, 2017",Orlando Magic,Charlotte Hornets,-7.0
"Wed, Mar 22, 2017",Boston Celtics,Indiana Pacers,9.0
"Wed, Mar 22, 2017",Chicago Bulls,Detroit Pistons,22.0
"Wed, Mar 22, 2017",Oklahoma City Thunder,Philadelphia 76ers,25.0
"Wed, Mar 22, 2017",Washington Wizards,Atlanta Hawks,4.0
"Wed, Mar 22, 2017",Denver Nuggets,Cleveland Cavaliers,13.0
"Wed, Mar 22, 2017",Sacramento Kings,Milwaukee Bucks,-18.0
"Wed, Mar 22, 2017",Utah Jazz,New York Knicks,7.0
"Thu, Mar 23, 2017",Brooklyn Nets,Phoenix Suns,28.0
"Thu, Mar 23, 2017",Miami Heat,Toronto Raptors,-17.0
"Thu, Mar 23, 2017",Dallas Mavericks,Los Angeles Clippers,2.0
"Thu, Mar 23, 2017",San Antonio Spurs,Memphis Grizzlies,7.0
"Thu, Mar 23, 2017",Portland Trail Blazers,New York Knicks,15.0
"Fri, Mar 24, 2017",Charlotte Hornets,Cleveland Cavaliers,-7.0
"Fri, Mar 24, 2017",Indiana Pacers,Denver Nuggets,-8.0
"Fri, Mar 24, 2017",Orlando Magic,Detroit Pistons,28.0
"Fri, Mar 24, 2017",Washington Wizards,Brooklyn Nets,21.0
"Fri, Mar 24, 2017",Boston Celtics,Phoenix Suns,10.0
"Fri, Mar 24, 2017",Chicago Bulls,Philadelphia 76ers,-10.0
"Fri, Mar 24, 2017",Houston Rockets,New Orleans Pelicans,10.0
"Fri, Mar 24, 2017",Milwaukee Bucks,Atlanta Hawks,3.0
"Fri, Mar 24, 2017",Golden State Warriors,Sacramento Kings,14.0
"Fri, Mar 24, 2017",Los Angeles Lakers,Minnesota Timberwolves,11.0
"Sat, Mar 25, 2017",Los Angeles Clippers,Utah Jazz,13.0
"Sat, Mar 25, 2017",Cleveland Cavaliers,Washington Wizards,-12.0
