Date,Home/Neutral,Visitor/Neutral,Diifference
"Fri, Mar 27, 2015",New Orleans Pelicans,Sacramento Kings,14.0
"Fri, Mar 27, 2015",San Antonio Spurs,Dallas Mavericks,18.0
"Fri, Mar 27, 2015",Denver Nuggets,Utah Jazz,16.0
"Fri, Mar 27, 2015",Phoenix Suns,Portland Trail Blazers,-6.0
"Sat, Mar 28, 2015",Charlotte Hornets,Atlanta Hawks,15.0
"Sat, Mar 28, 2015",Chicago Bulls,New York Knicks,31.0
"Sat, Mar 28, 2015",Milwaukee Bucks,Golden State Warriors,-13.0
"Sat, Mar 28, 2015",Utah Jazz,Oklahoma City Thunder,5.0
"Sat, Mar 28, 2015",Portland Trail Blazers,Denver Nuggets,6.0
"Sun, Mar 29, 2015",Washington Wizards,Houston Rockets,-8.0
"Sun, Mar 29, 2015",Brooklyn Nets,Los Angeles Lakers,8.0
"Sun, Mar 29, 2015",New Orleans Pelicans,Minnesota Timberwolves,22.0
"Sun, Mar 29, 2015",Cleveland Cavaliers,Philadelphia 76ers,1.0
"Sun, Mar 29, 2015",Boston Celtics,Los Angeles Clippers,-13.0
"Sun, Mar 29, 2015",Miami Heat,Detroit Pistons,7.0
"Sun, Mar 29, 2015",Indiana Pacers,Dallas Mavericks,5.0
"Sun, Mar 29, 2015",San Antonio Spurs,Memphis Grizzlies,14.0
"Sun, Mar 29, 2015",Phoenix Suns,Oklahoma City Thunder,-12.0
"Mon, Mar 30, 2015",Charlotte Hornets,Boston Celtics,-12.0
"Mon, Mar 30, 2015",Philadelphia 76ers,Los Angeles Lakers,-2.0
"Mon, Mar 30, 2015",Atlanta Hawks,Milwaukee Bucks,13.0
"Mon, Mar 30, 2015",Toronto Raptors,Houston Rockets,3.0
"Mon, Mar 30, 2015",Memphis Grizzlies,Sacramento Kings,14.0
"Mon, Mar 30, 2015",Minnesota Timberwolves,Utah Jazz,-20.0
"Mon, Mar 30, 2015",Portland Trail Blazers,Phoenix Suns,23.0
"Tue, Mar 31, 2015",Brooklyn Nets,Indiana Pacers,5.0
"Tue, Mar 31, 2015",Detroit Pistons,Atlanta Hawks,10.0
"Tue, Mar 31, 2015",Miami Heat,San Antonio Spurs,-14.0
"Tue, Mar 31, 2015",Los Angeles Clippers,Golden State Warriors,-4.0
"Wed, Apr 1, 2015",Charlotte Hornets,Detroit Pistons,24.0
"Wed, Apr 1, 2015",Orlando Magic,San Antonio Spurs,-12.0
"Wed, Apr 1, 2015",Washington Wizards,Philadelphia 76ers,13.0
"Wed, Apr 1, 2015",Boston Celtics,Indiana Pacers,13.0
"Wed, Apr 1, 2015",New York Knicks,Brooklyn Nets,-2.0
"Wed, Apr 1, 2015",Houston Rockets,Sacramento Kings,4.0
"Wed, Apr 1, 2015",Milwaukee Bucks,Chicago Bulls,4.0
"Wed, Apr 1, 2015",Minnesota Timberwolves,Toronto Raptors,-14.0
"Wed, Apr 1, 2015",Oklahoma City Thunder,Dallas Mavericks,-4.0
"Wed, Apr 1, 2015",Utah Jazz,Denver Nuggets,14.0
"Wed, Apr 1, 2015",Portland Trail Blazers,Los Angeles Clippers,-4.0
"Wed, Apr 1, 2015",Los Angeles Lakers,New Orleans Pelicans,-21.0
"Thu, Apr 2, 2015",Cleveland Cavaliers,Miami Heat,26.0
"Thu, Apr 2, 2015",Dallas Mavericks,Houston Rockets,-7.0
"Thu, Apr 2, 2015",Golden State Warriors,Phoenix Suns,1.0
"Fri, Apr 3, 2015",Indiana Pacers,Charlotte Hornets,19.0
"Fri, Apr 3, 2015",Washington Wizards,New York Knicks,14.0
"Fri, Apr 3, 2015",Boston Celtics,Milwaukee Bucks,-9.0
"Fri, Apr 3, 2015",Brooklyn Nets,Toronto Raptors,5.0
"Fri, Apr 3, 2015",Chicago Bulls,Detroit Pistons,6.0
"Fri, Apr 3, 2015",Memphis Grizzlies,Oklahoma City Thunder,8.0
"Fri, Apr 3, 2015",Minnesota Timberwolves,Orlando Magic,-13.0
"Fri, Apr 3, 2015",San Antonio Spurs,Denver Nuggets,30.0
"Fri, Apr 3, 2015",Sacramento Kings,New Orleans Pelicans,-6.0
"Fri, Apr 3, 2015",Los Angeles Lakers,Portland Trail Blazers,-30.0
"Sat, Apr 4, 2015",Charlotte Hornets,Philadelphia 76ers,1.0
"Sat, Apr 4, 2015",Atlanta Hawks,Brooklyn Nets,32.0
"Sat, Apr 4, 2015",Detroit Pistons,Miami Heat,1.0
"Sat, Apr 4, 2015",Toronto Raptors,Boston Celtics,-1.0
"Sat, Apr 4, 2015",Memphis Grizzlies,Washington Wizards,-9.0
"Sat, Apr 4, 2015",Dallas Mavericks,Golden State Warriors,-13.0
"Sat, Apr 4, 2015",Milwaukee Bucks,Orlando Magic,-7.0
"Sat, Apr 4, 2015",Denver Nuggets,Los Angeles Clippers,-15.0
"Sat, Apr 4, 2015",Phoenix Suns,Utah Jazz,2.0
"Sat, Apr 4, 2015",Portland Trail Blazers,New Orleans Pelicans,9.0
"Sun, Apr 5, 2015",Oklahoma City Thunder,Houston Rockets,-3.0
"Sun, Apr 5, 2015",Cleveland Cavaliers,Chicago Bulls,5.0
"Sun, Apr 5, 2015",Indiana Pacers,Miami Heat,23.0
"Sun, Apr 5, 2015",San Antonio Spurs,Golden State Warriors,15.0
"Sun, Apr 5, 2015",New York Knicks,Philadelphia 76ers,10.0
"Sun, Apr 5, 2015",Sacramento Kings,Utah Jazz,-6.0
"Sun, Apr 5, 2015",Los Angeles Lakers,Los Angeles Clippers,-28.0
"Mon, Apr 6, 2015",Brooklyn Nets,Portland Trail Blazers,10.0
"Tue, Apr 7, 2015",Atlanta Hawks,Phoenix Suns,27.0
"Tue, Apr 7, 2015",Miami Heat,Charlotte Hornets,5.0
"Tue, Apr 7, 2015",New Orleans Pelicans,Golden State Warriors,3.0
"Tue, Apr 7, 2015",Oklahoma City Thunder,San Antonio Spurs,-25.0
"Tue, Apr 7, 2015",Sacramento Kings,Minnesota Timberwolves,5.0
"Tue, Apr 7, 2015",Los Angeles Clippers,Los Angeles Lakers,5.0
"Wed, Apr 8, 2015",Charlotte Hornets,Toronto Raptors,-18.0
"Wed, Apr 8, 2015",Detroit Pistons,Boston Celtics,-10.0
"Wed, Apr 8, 2015",Orlando Magic,Chicago Bulls,2.0
"Wed, Apr 8, 2015",Philadelphia 76ers,Washington Wizards,-29.0
"Wed, Apr 8, 2015",Brooklyn Nets,Atlanta Hawks,-3.0
"Wed, Apr 8, 2015",New York Knicks,Indiana Pacers,-16.0
"Wed, Apr 8, 2015",Memphis Grizzlies,New Orleans Pelicans,36.0
"Wed, Apr 8, 2015",Milwaukee Bucks,Cleveland Cavaliers,-5.0
"Wed, Apr 8, 2015",San Antonio Spurs,Houston Rockets,12.0
"Wed, Apr 8, 2015",Denver Nuggets,Los Angeles Lakers,18.0
"Wed, Apr 8, 2015",Utah Jazz,Sacramento Kings,12.0
"Wed, Apr 8, 2015",Dallas Mavericks,Phoenix Suns,3.0
"Wed, Apr 8, 2015",Portland Trail Blazers,Minnesota Timberwolves,25.0
"Thu, Apr 9, 2015",Miami Heat,Chicago Bulls,-11.0
"Thu, Apr 9, 2015",Golden State Warriors,Portland Trail Blazers,11.0
"Fri, Apr 10, 2015",Orlando Magic,Toronto Raptors,-2.0
"Fri, Apr 10, 2015",Atlanta Hawks,Charlotte Hornets,24.0
"Fri, Apr 10, 2015",Brooklyn Nets,Washington Wizards,37.0
"Fri, Apr 10, 2015",Cleveland Cavaliers,Boston Celtics,-9.0
"Fri, Apr 10, 2015",Detroit Pistons,Indiana Pacers,-4.0
"Fri, Apr 10, 2015",New York Knicks,Milwaukee Bucks,-8.0
"Fri, Apr 10, 2015",Houston Rockets,San Antonio Spurs,-1.0
"Fri, Apr 10, 2015",New Orleans Pelicans,Phoenix Suns,15.0
"Fri, Apr 10, 2015",Oklahoma City Thunder,Sacramento Kings,13.0
"Fri, Apr 10, 2015",Denver Nuggets,Dallas Mavericks,-1.0
"Fri, Apr 10, 2015",Utah Jazz,Memphis Grizzlies,-1.0
"Fri, Apr 10, 2015",Los Angeles Lakers,Minnesota Timberwolves,8.0
"Sat, Apr 11, 2015",Orlando Magic,New York Knicks,-1.0
"Sat, Apr 11, 2015",Miami Heat,Toronto Raptors,-3.0
"Sat, Apr 11, 2015",Chicago Bulls,Philadelphia 76ers,7.0
"Sat, Apr 11, 2015",Los Angeles Clippers,Memphis Grizzlies,8.0
"Sat, Apr 11, 2015",Portland Trail Blazers,Utah Jazz,-6.0
"Sat, Apr 11, 2015",Golden State Warriors,Minnesota Timberwolves,9.0
"Sun, Apr 12, 2015",Boston Celtics,Cleveland Cavaliers,39.0
"Sun, Apr 12, 2015",Milwaukee Bucks,Brooklyn Nets,23.0
"Sun, Apr 12, 2015",Detroit Pistons,Charlotte Hornets,39.0
"Sun, Apr 12, 2015",Denver Nuggets,Sacramento Kings,11.0
"Sun, Apr 12, 2015",Indiana Pacers,Oklahoma City Thunder,12.0
"Sun, Apr 12, 2015",Washington Wizards,Atlanta Hawks,9.0
"Sun, Apr 12, 2015",Houston Rockets,New Orleans Pelicans,7.0
"Sun, Apr 12, 2015",San Antonio Spurs,Phoenix Suns,16.0
"Sun, Apr 12, 2015",Los Angeles Lakers,Dallas Mavericks,-14.0
"Mon, Apr 13, 2015",Charlotte Hornets,Houston Rockets,-10.0
"Mon, Apr 13, 2015",Cleveland Cavaliers,Detroit Pistons,12.0
"Mon, Apr 13, 2015",Philadelphia 76ers,Milwaukee Bucks,-10.0
"Mon, Apr 13, 2015",Atlanta Hawks,New York Knicks,-4.0
"Mon, Apr 13, 2015",Brooklyn Nets,Chicago Bulls,-27.0
"Mon, Apr 13, 2015",Miami Heat,Orlando Magic,7.0
"Mon, Apr 13, 2015",Minnesota Timberwolves,New Orleans Pelicans,-12.0
"Mon, Apr 13, 2015",Oklahoma City Thunder,Portland Trail Blazers,11.0
"Mon, Apr 13, 2015",Utah Jazz,Dallas Mavericks,17.0
"Mon, Apr 13, 2015",Sacramento Kings,Los Angeles Lakers,10.0
"Mon, Apr 13, 2015",Golden State Warriors,Memphis Grizzlies,4.0
"Mon, Apr 13, 2015",Los Angeles Clippers,Denver Nuggets,7.0
"Tue, Apr 14, 2015",Boston Celtics,Toronto Raptors,2.0
"Tue, Apr 14, 2015",Indiana Pacers,Washington Wizards,4.0
"Tue, Apr 14, 2015",Phoenix Suns,Los Angeles Clippers,-11.0
"Wed, Apr 15, 2015",Toronto Raptors,Charlotte Hornets,5.0
"Wed, Apr 15, 2015",Brooklyn Nets,Orlando Magic,13.0
"Wed, Apr 15, 2015",Chicago Bulls,Atlanta Hawks,6.0
"Wed, Apr 15, 2015",Cleveland Cavaliers,Washington Wizards,5.0
"Wed, Apr 15, 2015",Dallas Mavericks,Portland Trail Blazers,16.0
"Wed, Apr 15, 2015",Houston Rockets,Utah Jazz,26.0
"Wed, Apr 15, 2015",Milwaukee Bucks,Boston Celtics,-5.0
"Wed, Apr 15, 2015",Minnesota Timberwolves,Oklahoma City Thunder,-25.0
"Wed, Apr 15, 2015",New Orleans Pelicans,San Antonio Spurs,5.0
"Wed, Apr 15, 2015",New York Knicks,Detroit Pistons,-22.0
"Wed, Apr 15, 2015",Philadelphia 76ers,Miami Heat,-4.0
"Wed, Apr 15, 2015",Memphis Grizzlies,Indiana Pacers,12.0
"Wed, Apr 15, 2015",Golden State Warriors,Denver Nuggets,7.0
"Wed, Apr 15, 2015",Los Angeles Lakers,Sacramento Kings,-23.0
Playoffs,,,
"Sat, Apr 18, 2015",Toronto Raptors,Washington Wizards,-7.0
"Sat, Apr 18, 2015",Golden State Warriors,New Orleans Pelicans,7.0
"Sat, Apr 18, 2015",Chicago Bulls,Milwaukee Bucks,12.0
"Sat, Apr 18, 2015",Houston Rockets,Dallas Mavericks,10.0
"Sun, Apr 19, 2015",Cleveland Cavaliers,Boston Celtics,13.0
"Sun, Apr 19, 2015",Atlanta Hawks,Brooklyn Nets,7.0
"Sun, Apr 19, 2015",Memphis Grizzlies,Portland Trail Blazers,14.0
"Sun, Apr 19, 2015",Los Angeles Clippers,San Antonio Spurs,15.0
"Mon, Apr 20, 2015",Chicago Bulls,Milwaukee Bucks,9.0
"Mon, Apr 20, 2015",Golden State Warriors,New Orleans Pelicans,10.0
"Tue, Apr 21, 2015",Cleveland Cavaliers,Boston Celtics,8.0
"Tue, Apr 21, 2015",Toronto Raptors,Washington Wizards,-11.0
"Tue, Apr 21, 2015",Houston Rockets,Dallas Mavericks,12.0
"Wed, Apr 22, 2015",Atlanta Hawks,Brooklyn Nets,5.0
"Wed, Apr 22, 2015",Memphis Grizzlies,Portland Trail Blazers,15.0
"Wed, Apr 22, 2015",Los Angeles Clippers,San Antonio Spurs,-4.0
"Thu, Apr 23, 2015",Boston Celtics,Cleveland Cavaliers,-8.0
"Thu, Apr 23, 2015",Milwaukee Bucks,Chicago Bulls,-7.0
"Thu, Apr 23, 2015",New Orleans Pelicans,Golden State Warriors,-4.0
"Fri, Apr 24, 2015",Dallas Mavericks,Houston Rockets,-2.0
"Fri, Apr 24, 2015",Washington Wizards,Toronto Raptors,7.0
"Fri, Apr 24, 2015",San Antonio Spurs,Los Angeles Clippers,27.0
"Sat, Apr 25, 2015",Brooklyn Nets,Atlanta Hawks,8.0
"Sat, Apr 25, 2015",Milwaukee Bucks,Chicago Bulls,2.0
"Sat, Apr 25, 2015",New Orleans Pelicans,Golden State Warriors,-11.0
"Sat, Apr 25, 2015",Portland Trail Blazers,Memphis Grizzlies,-6.0
"Sun, Apr 26, 2015",Boston Celtics,Cleveland Cavaliers,-8.0
"Sun, Apr 26, 2015",San Antonio Spurs,Los Angeles Clippers,-9.0
"Sun, Apr 26, 2015",Washington Wizards,Toronto Raptors,31.0
"Sun, Apr 26, 2015",Dallas Mavericks,Houston Rockets,12.0
"Mon, Apr 27, 2015",Brooklyn Nets,Atlanta Hawks,5.0
"Mon, Apr 27, 2015",Chicago Bulls,Milwaukee Bucks,-6.0
"Mon, Apr 27, 2015",Portland Trail Blazers,Memphis Grizzlies,7.0
"Tue, Apr 28, 2015",Houston Rockets,Dallas Mavericks,9.0
"Tue, Apr 28, 2015",Los Angeles Clippers,San Antonio Spurs,-4.0
"Wed, Apr 29, 2015",Atlanta Hawks,Brooklyn Nets,10.0
"Wed, Apr 29, 2015",Memphis Grizzlies,Portland Trail Blazers,6.0
"Thu, Apr 30, 2015",Milwaukee Bucks,Chicago Bulls,-54.0
"Thu, Apr 30, 2015",San Antonio Spurs,Los Angeles Clippers,-6.0
"Fri, May 1, 2015",Brooklyn Nets,Atlanta Hawks,-24.0
"Sat, May 2, 2015",Los Angeles Clippers,San Antonio Spurs,2.0
"Sun, May 3, 2015",Atlanta Hawks,Washington Wizards,-6.0
"Sun, May 3, 2015",Golden State Warriors,Memphis Grizzlies,15.0
"Mon, May 4, 2015",Cleveland Cavaliers,Chicago Bulls,-7.0
"Mon, May 4, 2015",Houston Rockets,Los Angeles Clippers,-16.0
"Tue, May 5, 2015",Atlanta Hawks,Washington Wizards,16.0
"Tue, May 5, 2015",Golden State Warriors,Memphis Grizzlies,-7.0
"Wed, May 6, 2015",Cleveland Cavaliers,Chicago Bulls,15.0
"Wed, May 6, 2015",Houston Rockets,Los Angeles Clippers,6.0
"Fri, May 8, 2015",Chicago Bulls,Cleveland Cavaliers,3.0
"Fri, May 8, 2015",Los Angeles Clippers,Houston Rockets,25.0
"Sat, May 9, 2015",Washington Wizards,Atlanta Hawks,2.0
"Sat, May 9, 2015",Memphis Grizzlies,Golden State Warriors,10.0
"Sun, May 10, 2015",Chicago Bulls,Cleveland Cavaliers,-2.0
"Sun, May 10, 2015",Los Angeles Clippers,Houston Rockets,33.0
"Mon, May 11, 2015",Washington Wizards,Atlanta Hawks,-5.0
"Mon, May 11, 2015",Memphis Grizzlies,Golden State Warriors,-17.0
"Tue, May 12, 2015",Cleveland Cavaliers,Chicago Bulls,5.0
"Tue, May 12, 2015",Houston Rockets,Los Angeles Clippers,21.0
"Wed, May 13, 2015",Atlanta Hawks,Washington Wizards,1.0
"Wed, May 13, 2015",Golden State Warriors,Memphis Grizzlies,20.0
"Thu, May 14, 2015",Chicago Bulls,Cleveland Cavaliers,-21.0
"Thu, May 14, 2015",Los Angeles Clippers,Houston Rockets,-12.0
"Fri, May 15, 2015",Washington Wizards,Atlanta Hawks,-3.0
"Fri, May 15, 2015",Memphis Grizzlies,Golden State Warriors,-13.0
"Sun, May 17, 2015",Houston Rockets,Los Angeles Clippers,13.0
"Tue, May 19, 2015",Golden State Warriors,Houston Rockets,4.0
"Wed, May 20, 2015",Atlanta Hawks,Cleveland Cavaliers,-8.0
"Thu, May 21, 2015",Golden State Warriors,Houston Rockets,1.0
"Fri, May 22, 2015",Atlanta Hawks,Cleveland Cavaliers,-12.0
"Sat, May 23, 2015",Houston Rockets,Golden State Warriors,-35.0
"Sun, May 24, 2015",Cleveland Cavaliers,Atlanta Hawks,3.0
"Mon, May 25, 2015",Houston Rockets,Golden State Warriors,13.0
"Tue, May 26, 2015",Cleveland Cavaliers,Atlanta Hawks,30.0
"Wed, May 27, 2015",Golden State Warriors,Houston Rockets,14.0
"Thu, Jun 4, 2015",Golden State Warriors,Cleveland Cavaliers,8.0
"Sun, Jun 7, 2015",Golden State Warriors,Cleveland Cavaliers,-2.0
"Tue, Jun 9, 2015",Cleveland Cavaliers,Golden State Warriors,5.0
"Thu, Jun 11, 2015",Cleveland Cavaliers,Golden State Warriors,-21.0
"Sun, Jun 14, 2015",Golden State Warriors,Cleveland Cavaliers,13.0
"Tue, Jun 16, 2015",Cleveland Cavaliers,Golden State Warriors,-8.0
